x,y,T
-0.2,0.2,74.5878
-0.133333,0.2,74.6043
-0.0666667,0.2,74.6131
-1.38778e-17,0.2,74.616
0.0666667,0.2,74.6135
0.133333,0.2,74.605
0.2,0.2,74.5888
0.266667,0.2,74.5617
0.333333,0.2,74.5176
0.4,0.2,74.4451
0.466667,0.2,74.3192
0.533333,0.2,74.0716
0.6,0.2,72.7046
0.666667,0.2,71.9984
0.733333,0.2,71.5822
0.8,0.2,71.3244
0.866667,0.2,71.1672
0.933333,0.2,71.0821
1,0.2,71.0552
-1,0.266667,69.5539
-0.933333,0.266667,69.5827
-0.866667,0.266667,69.6725
-0.8,0.266667,69.8341
-0.733333,0.266667,70.0873
-0.666667,0.266667,70.462
-0.6,0.266667,70.9921
-0.533333,0.266667,71.6558
-0.466667,0.266667,72.0091
-0.4,0.266667,72.2113
-0.333333,0.266667,72.3348
-0.266667,0.266667,72.4133
-0.2,0.266667,72.464
-0.133333,0.266667,72.4957
-0.0666667,0.266667,72.5134
-1.38778e-17,0.266667,72.5193
0.0666667,0.266667,72.5143
0.133333,0.266667,72.4974
0.2,0.266667,72.4663
0.266667,0.266667,72.4161
0.333333,0.266667,72.3378
0.4,0.266667,72.2145
0.466667,0.266667,72.0123
0.533333,0.266667,71.659
0.6,0.266667,70.9953
0.666667,0.266667,70.4652
0.733333,0.266667,70.0904
0.8,0.266667,69.837
0.866667,0.266667,69.6751
0.933333,0.266667,69.5852
1,0.266667,69.5563
-1,0.333333,67.9974
-0.933333,0.333333,68.0246
-0.866667,0.333333,68.1083
-0.8,0.333333,68.2549
-0.733333,0.333333,68.4736
-0.666667,0.333333,68.7729
-0.6,0.333333,69.1483
-0.533333,0.333333,69.5522
-0.466667,0.333333,69.8518
-0.4,0.333333,70.0579
-0.333333,0.333333,70.1983
-0.266667,0.333333,70.2941
-0.2,0.333333,70.359
-0.133333,0.333333,70.4012
-0.0666667,0.333333,70.4253
-1.38778e-17,0.333333,70.4337
0.0666667,0.333333,70.4269
0.133333,0.333333,70.4041
0.2,0.333333,70.363
0.266667,0.333333,70.2987
0.333333,0.333333,70.2032
0.4,0.333333,70.0628
0.466667,0.333333,69.8565
0.533333,0.333333,69.5566
0.6,0.333333,69.1525
0.666667,0.333333,68.7767
0.733333,0.333333,68.4771
0.8,0.333333,68.258
0.866667,0.333333,68.1111
0.933333,0.333333,68.0271
1,0.333333,67.9998
-1,0.4,66.3865
-0.933333,0.4,66.4099
-0.866667,0.4,66.4813
-0.8,0.4,66.6035
-0.733333,0.4,66.7793
-0.666667,0.4,67.0075
-0.6,0.4,67.2762
-0.533333,0.4,67.5529
-0.466667,0.4,67.7879
-0.4,0.4,67.9703
-0.333333,0.4,68.1064
-0.266667,0.4,68.2058
-0.2,0.4,68.2767
-0.133333,0.4,68.3247
-0.0666667,0.4,68.353
-1.38778e-17,0.4,68.3632
0.0666667,0.4,68.3555
0.133333,0.4,68.3293
0.2,0.4,68.2827
0.266667,0.4,68.2125
0.333333,0.4,68.1133
0.4,0.4,67.977
0.466667,0.4,67.7942
0.533333,0.4,67.5586
0.6,0.4,67.2814
0.666667,0.4,67.0121
0.733333,0.4,66.7833
0.8,0.4,66.6069
0.866667,0.4,66.4841
0.933333,0.4,66.4123
1,0.4,66.3887
-1,0.466667,64.7287
-0.933333,0.466667,64.7473
-0.866667,0.466667,64.8036
-0.8,0.466667,64.8986
-0.733333,0.466667,65.0325
-0.666667,0.466667,65.2018
-0.6,0.466667,65.3959
-0.533333,0.466667,65.5953
-0.466667,0.466667,65.7767
-0.4,0.466667,65.9291
-0.333333,0.466667,66.0512
-0.266667,0.466667,66.1461
-0.2,0.466667,66.2174
-0.133333,0.466667,66.2678
-0.0666667,0.466667,66.2988
-1.38778e-17,0.466667,66.3106
0.0666667,0.466667,66.3027
0.133333,0.466667,66.2747
0.2,0.466667,66.226
0.266667,0.466667,66.1555
0.333333,0.466667,66.0605
0.4,0.466667,65.9378
0.466667,0.466667,65.7846
0.533333,0.466667,65.6024
0.6,0.466667,65.4021
0.666667,0.466667,65.2072
0.733333,0.466667,65.037
0.8,0.466667,64.9021
0.866667,0.466667,64.8062
0.933333,0.466667,64.7493
1,0.466667,64.7304
-1,0.533333,63.0338
-0.933333,0.533333,63.0471
-0.866667,0.533333,63.0871
-0.8,0.533333,63.1547
-0.733333,0.533333,63.2503
-0.666667,0.533333,63.3713
-0.6,0.533333,63.5103
-0.533333,0.533333,63.6557
-0.466667,0.533333,63.7944
-0.4,0.533333,63.918
-0.333333,0.533333,64.0234
-0.266667,0.533333,64.11
-0.2,0.533333,64.1788
-0.133333,0.533333,64.2303
-0.0666667,0.533333,64.2638
-1.38778e-17,0.533333,64.2776
0.0666667,0.533333,64.27
0.133333,0.533333,64.2408
0.2,0.533333,64.1913
0.266667,0.533333,64.1228
0.333333,0.533333,64.0354
0.4,0.533333,63.929
0.466667,0.533333,63.804
0.533333,0.533333,63.6641
0.6,0.533333,63.5177
0.666667,0.533333,63.3775
0.733333,0.533333,63.2553
0.8,0.533333,63.1584
0.866667,0.533333,63.0893
0.933333,0.533333,63.0481
1,0.533333,63.0344
-1,0.6,61.3124
-0.933333,0.6,61.3201
-0.866667,0.6,61.3429
-0.8,0.6,61.3828
-0.733333,0.6,61.4427
-0.666667,0.6,61.5227
-0.6,0.6,61.6185
-0.533333,0.6,61.7227
-0.466667,0.6,61.8271
-0.4,0.6,61.9254
-0.333333,0.6,62.0141
-0.266667,0.6,62.0917
-0.2,0.6,62.1577
-0.133333,0.6,62.2108
-0.0666667,0.6,62.2485
-1.38778e-17,0.6,62.2661
0.0666667,0.6,62.2588
0.133333,0.6,62.2271
0.2,0.6,62.1757
0.266667,0.6,62.109
0.333333,0.6,62.0295
0.4,0.6,61.9386
0.466667,0.6,61.8384
0.533333,0.6,61.7324
0.6,0.6,61.6269
0.666667,0.6,61.5299
0.733333,0.6,61.4485
0.8,0.6,61.3867
0.866667,0.6,61.3446
0.933333,0.6,61.3196
1,0.6,61.311
-1,0.666667,59.5756
-0.933333,0.666667,59.5779
-0.866667,0.666667,59.5817
-0.8,0.666667,59.5908
-0.733333,0.666667,59.6151
-0.666667,0.666667,59.6584
-0.6,0.666667,59.7183
-0.533333,0.666667,59.7895
-0.466667,0.666667,59.8658
-0.4,0.666667,59.9423
-0.333333,0.666667,60.016
-0.266667,0.666667,60.0852
-0.2,0.666667,60.1493
-0.133333,0.666667,60.2068
-0.0666667,0.666667,60.2534
-1.38778e-17,0.666667,60.2794
0.0666667,0.666667,60.2721
0.133333,0.666667,60.233
0.2,0.666667,60.1753
0.266667,0.666667,60.1079
0.333333,0.666667,60.0348
0.4,0.666667,59.9577
0.466667,0.666667,59.8785
0.533333,0.666667,59.8002
0.6,0.666667,59.7276
0.666667,0.666667,59.6666
0.733333,0.666667,59.622
0.8,0.666667,59.5955
0.866667,0.666667,59.5827
0.933333,0.666667,59.5745
1,0.666667,59.5704
-1,0.733333,57.8342
-0.933333,0.733333,57.8343
-0.866667,0.733333,57.8153
-0.8,0.733333,57.7837
-0.733333,0.733333,57.7686
-0.666667,0.733333,57.7773
-0.6,0.733333,57.8069
-0.533333,0.733333,57.8512
-0.466667,0.733333,57.9044
-0.4,0.733333,57.9622
-0.333333,0.733333,58.0222
-0.266667,0.733333,58.0837
-0.2,0.733333,58.1474
-0.133333,0.733333,58.2137
-0.0666667,0.733333,58.2787
-1.38778e-17,0.733333,58.3261
0.0666667,0.733333,58.3172
0.133333,0.733333,58.2576
0.2,0.733333,58.1847
0.266667,0.733333,58.1126
0.333333,0.733333,58.0441
0.4,0.733333,57.979
0.466667,0.733333,57.9177
0.533333,0.733333,57.8624
0.6,0.733333,57.8169
0.666667,0.733333,57.7868
0.733333,0.733333,57.7774
0.8,0.733333,57.7904
0.866667,0.733333,57.8164
0.933333,0.733333,57.8254
1,0.733333,57.8216
-1,0.8,56.0926
-0.933333,0.8,56.1097
-0.866667,0.8,56.0614
-0.8,0.8,55.9601
-0.733333,0.8,55.8982
-0.666667,0.8,55.8755
-0.6,0.8,55.8807
-0.533333,0.8,55.9039
-0.466667,0.8,55.9384
-0.4,0.8,55.9799
-0.333333,0.8,56.0269
-0.266667,0.8,56.0801
-0.2,0.8,56.1431
-0.133333,0.8,56.2217
-0.0666667,0.8,56.3218
-1.38778e-17,0.8,56.4291
0.0666667,0.8,56.4131
0.133333,0.8,56.2955
0.2,0.8,56.1932
0.266667,0.8,56.1137
0.333333,0.8,56.05
0.4,0.8,55.9965
0.466667,0.8,55.951
0.533333,0.8,55.9146
0.6,0.8,55.8908
0.666667,0.8,55.8862
0.733333,0.8,55.9103
0.8,0.8,55.9726
0.866667,0.8,56.0669
0.933333,0.8,56.0891
1,0.8,56.0652
-1,0.866667,54.3169
-0.933333,0.866667,54.4505
-0.866667,0.866667,54.3605
-0.8,0.866667,54.0971
-0.733333,0.866667,53.9885
-0.666667,0.866667,53.9459
-0.6,0.866667,53.9365
-0.533333,0.866667,53.9454
-0.466667,0.866667,53.9652
-0.4,0.866667,53.9922
-0.333333,0.866667,54.0254
-0.266667,0.866667,54.0669
-0.2,0.866667,54.1229
-0.133333,0.866667,54.2084
-0.0666667,0.866667,54.3575
-1.38778e-17,0.866667,54.6553
0.0666667,0.866667,54.6107
0.133333,0.866667,54.3179
0.2,0.866667,54.179
0.266667,0.866667,54.0991
0.333333,0.866667,54.0456
0.4,0.866667,54.0059
0.466667,0.866667,53.9754
0.533333,0.866667,53.9541
0.6,0.866667,53.9454
0.666667,0.866667,53.9571
0.733333,0.866667,54.0051
0.8,0.866667,54.1227
0.866667,0.866667,54.3894
0.933333,0.866667,54.3991
1,0.866667,54.261
-1,0.933333,52.2739
-0.933333,0.933333,52.3893
-0.866667,0.933333,52.2073
-0.8,0.933333,52.0793
